gene	SRR5575407	SRR5575408	SRR5575409	SRR5575410	SRR5575413	SRR5575598	SRR5575599	SRR5575605	SRR5575606	SRR7716235	SRR7716244	SRR7716245	SRR7716246	SRR7716247
SRR5575407_k141_103518_5	193.0	0.0	6.0	18.0	0.0	5.0	4.0	4.0	4.0	0.0	3.0	0.0	0.0	3.0
SRR5575407_k141_103518_6	126.0	3.0	4.0	7.0	0.0	4.0	18.0	3.0	3.0	0.0	2.0	0.0	0.0	0.0
SRR5575407_k141_103519_1	4.0	0.0	0.0	0.0	0.0	189.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
SRR5575407_k141_103519_2	45.0	0.0	3.0	0.0	0.0	715.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0
SRR5575407_k141_103519_3	34.0	0.0	0.0	0.0	0.0	498.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
SRR5575407_k141_103519_4	39.0	0.0	0.0	0.0	0.0	531.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
SRR5575407_k141_103519_5	37.0	0.0	0.0	0.0	0.0	684.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0
SRR5575407_k141_103519_6	52.0	0.0	0.0	0.0	0.0	1122.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	50.0
SRR5575407_k141_103519_7	32.0	0.0	0.0	0.0	0.0	603.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
SRR5575407_k141_103522_1	16.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	2.0	0.0
SRR5575407_k141_103524_1	14.0	0.0	6.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	19.0	8.0	0.0
SRR5575407_k141_103527_1	8.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0
SRR5575407_k141_103530_1	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103530_2	8.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103531_2	9.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	7.0	2.0	0.0
SRR5575407_k141_103534_10	32.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103534_11	35.0	2.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103534_12	88.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103534_13	117.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	2.0	2.0	0.0
SRR5575407_k141_103534_14	147.0	0.0	141.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	6.0	0.0	3.0	0.0
SRR5575407_k141_103534_15	46.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103534_16	356.0	0.0	297.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103534_17	133.0	0.0	97.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103534_18	216.0	0.0	179.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103534_19	370.0	0.0	241.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103534_2	81.0	0.0	80.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103534_20	166.0	0.0	125.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103534_21	136.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103534_22	454.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103534_4	23.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103534_5	119.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
SRR5575407_k141_103534_6	102.0	0.0	97.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103534_7	172.0	0.0	128.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103534_8	67.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103534_9	149.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103537_1	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103539_4	163.0	23.0	6.0	37.0	8.0	0.0	60.0	24.0	4.0	0.0	31.0	0.0	43.0	276.0
SRR5575407_k141_103539_5	109.0	15.0	9.0	27.0	3.0	0.0	38.0	17.0	0.0	0.0	15.0	0.0	26.0	151.0
SRR5575407_k141_103543_1	33.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	6.0	0.0
SRR5575407_k141_103543_2	14.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103545_1	26.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
SRR5575407_k141_103545_5	1310.0	0.0	732.0	522.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	1021.0	360.0
SRR5575407_k141_103545_6	484.0	0.0	93.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	13.0	0.0	79.0	84.0
SRR5575407_k141_103549_1	8.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0
SRR5575407_k141_103549_2	8.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	2.0	0.0	5.0	0.0
SRR5575407_k141_103556_1	11.0	0.0	0.0	2.0	0.0	15.0	0.0	0.0	0.0	9.0	16.0	84.0	3.0	0.0
SRR5575407_k141_103557_2	47.0	55.0	32.0	118.0	0.0	90.0	64.0	2.0	17.0	55.0	79.0	0.0	45.0	53.0
SRR5575407_k141_103557_3	41.0	37.0	16.0	61.0	0.0	53.0	24.0	0.0	0.0	15.0	54.0	3.0	22.0	21.0
SRR5575407_k141_103557_4	37.0	24.0	26.0	60.0	0.0	79.0	34.0	3.0	8.0	30.0	64.0	0.0	43.0	30.0
SRR5575407_k141_103558_1	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10355_1	24.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	4.0	3.0	0.0
SRR5575407_k141_10355_10	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10355_11	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0
SRR5575407_k141_10355_12	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10355_13	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10355_14	32.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0
SRR5575407_k141_10355_15	43.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10355_16	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10355_17	120.0	2.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0
SRR5575407_k141_10355_18	165.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
SRR5575407_k141_10355_19	79.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10355_2	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10355_20	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10355_21	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0
SRR5575407_k141_10355_22	153.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10355_23	87.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10355_24	69.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10355_25	80.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10355_26	123.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10355_3	82.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	3.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10355_4	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	3.0
SRR5575407_k141_10355_5	49.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10355_6	48.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
SRR5575407_k141_10355_7	48.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10355_8	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10355_9	160.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103560_1	31.0	0.0	19.0	0.0	0.0	0.0	0.0	13.0	0.0	2.0	0.0	31.0	12.0	0.0
SRR5575407_k141_103560_2	8.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0
SRR5575407_k141_103563_1	19.0	0.0	10.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103563_2	16.0	0.0	2.0	2.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103563_3	18.0	0.0	9.0	0.0	0.0	0.0	0.0	15.0	2.0	0.0	2.0	0.0	0.0	0.0
SRR5575407_k141_103564_1	11.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103567_1	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103567_2	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103567_3	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103572_1	20.0	0.0	0.0	10.0	0.0	4.0	2.0	5.0	0.0	0.0	0.0	0.0	5.0	0.0
SRR5575407_k141_103572_2	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103574_1	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103577_2	15.0	0.0	4.0	3.0	0.0	12.0	0.0	0.0	2.0	0.0	4.0	9.0	5.0	0.0
SRR5575407_k141_103578_1	18.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	9.0	2.0	0.0
SRR5575407_k141_103579_10	96.0	0.0	12.0	7.0	0.0	15.0	6.0	6.0	0.0	0.0	38.0	69.0	11.0	3.0
SRR5575407_k141_103579_11	1364.0	15.0	220.0	128.0	7.0	106.0	115.0	63.0	15.0	17.0	547.0	899.0	152.0	63.0
SRR5575407_k141_103579_12	485.0	7.0	117.0	45.0	9.0	51.0	50.0	28.0	12.0	12.0	147.0	286.0	60.0	26.0
SRR5575407_k141_103579_13	434.0	8.0	73.0	47.0	4.0	76.0	35.0	23.0	6.0	3.0	150.0	249.0	41.0	15.0
SRR5575407_k141_103579_14	182.0	2.0	39.0	20.0	2.0	26.0	10.0	9.0	3.0	4.0	81.0	137.0	17.0	6.0
SRR5575407_k141_103579_15	1009.0	9.0	211.0	115.0	8.0	115.0	51.0	45.0	29.0	11.0	382.0	597.0	126.0	42.0
SRR5575407_k141_103579_16	297.0	2.0	54.0	31.0	3.0	38.0	19.0	10.0	0.0	5.0	104.0	248.0	45.0	10.0
SRR5575407_k141_103579_17	246.0	3.0	45.0	30.0	2.0	27.0	36.0	10.0	5.0	5.0	118.0	171.0	30.0	10.0
SRR5575407_k141_103579_18	280.0	4.0	43.0	24.0	2.0	46.0	30.0	11.0	9.0	4.0	81.0	181.0	40.0	23.0
SRR5575407_k141_103579_19	346.0	10.0	58.0	42.0	0.0	42.0	21.0	16.0	4.0	10.0	142.0	216.0	39.0	13.0
SRR5575407_k141_103579_2	184.0	5.0	35.0	11.0	0.0	23.0	23.0	8.0	5.0	0.0	65.0	114.0	25.0	7.0
SRR5575407_k141_103579_21	965.0	10.0	124.0	69.0	13.0	98.0	85.0	52.0	10.0	14.0	333.0	648.0	105.0	46.0
SRR5575407_k141_103579_22	818.0	6.0	123.0	49.0	3.0	89.0	60.0	34.0	10.0	6.0	319.0	520.0	128.0	36.0
SRR5575407_k141_103579_23	348.0	5.0	59.0	24.0	0.0	51.0	28.0	18.0	5.0	2.0	169.0	262.0	50.0	12.0
SRR5575407_k141_103579_24	379.0	10.0	49.0	24.0	3.0	49.0	30.0	14.0	13.0	0.0	135.0	221.0	50.0	16.0
SRR5575407_k141_103579_25	248.0	5.0	49.0	20.0	2.0	28.0	18.0	5.0	2.0	0.0	102.0	159.0	30.0	15.0
SRR5575407_k141_103579_3	169.0	4.0	15.0	9.0	0.0	22.0	10.0	6.0	0.0	7.0	76.0	129.0	16.0	11.0
SRR5575407_k141_103579_4	338.0	4.0	55.0	41.0	0.0	55.0	40.0	16.0	12.0	4.0	170.0	233.0	50.0	25.0
SRR5575407_k141_103579_5	821.0	16.0	119.0	60.0	11.0	128.0	84.0	39.0	12.0	17.0	337.0	571.0	86.0	67.0
SRR5575407_k141_103579_6	220.0	0.0	31.0	10.0	0.0	24.0	19.0	6.0	2.0	3.0	86.0	184.0	32.0	9.0
SRR5575407_k141_103579_7	94.0	0.0	15.0	10.0	0.0	18.0	17.0	5.0	4.0	2.0	56.0	63.0	22.0	0.0
SRR5575407_k141_103579_8	567.0	4.0	71.0	51.0	0.0	94.0	43.0	37.0	12.0	9.0	220.0	391.0	56.0	29.0
SRR5575407_k141_103579_9	147.0	2.0	23.0	17.0	4.0	24.0	11.0	11.0	2.0	0.0	54.0	104.0	16.0	4.0
SRR5575407_k141_103583_1	16.0	0.0	0.0	0.0	0.0	9.0	0.0	3.0	2.0	0.0	2.0	5.0	5.0	2.0
SRR5575407_k141_103583_2	32.0	0.0	0.0	9.0	0.0	18.0	0.0	9.0	0.0	0.0	2.0	17.0	19.0	7.0
SRR5575407_k141_103583_3	53.0	0.0	14.0	27.0	0.0	32.0	0.0	11.0	2.0	0.0	9.0	26.0	32.0	9.0
SRR5575407_k141_103584_1	12.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	4.0	9.0	0.0
SRR5575407_k141_103584_2	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
SRR5575407_k141_103587_1	17.0	3.0	4.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
SRR5575407_k141_103589_1	14.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	3.0	7.0	0.0	7.0	2.0
SRR5575407_k141_103590_1	30.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0	0.0	3.0	0.0	12.0	11.0
SRR5575407_k141_103590_2	19.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	4.0
SRR5575407_k141_103590_3	9.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0
SRR5575407_k141_103595_1	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103595_2	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103599_1	115.0	0.0	20.0	0.0	0.0	0.0	0.0	157.0	0.0	0.0	14.0	0.0	79.0	0.0
SRR5575407_k141_10359_2	37.0	0.0	479.0	0.0	0.0	0.0	0.0	26.0	75.0	0.0	24.0	0.0	101.0	0.0
SRR5575407_k141_10359_3	14.0	0.0	381.0	0.0	0.0	0.0	0.0	20.0	62.0	0.0	12.0	0.0	73.0	0.0
SRR5575407_k141_103602_1	10.0	0.0	0.0	2.0	0.0	11.0	0.0	0.0	0.0	0.0	5.0	2.0	6.0	0.0
SRR5575407_k141_103602_2	7.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	3.0	3.0	2.0	0.0
SRR5575407_k141_103604_1	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103604_2	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103605_1	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103605_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103606_1	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103606_2	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103607_1	21.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103611_2	70.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	204.0	0.0
SRR5575407_k141_103611_3	29.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0
SRR5575407_k141_103613_1	16.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
SRR5575407_k141_103615_1	9.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103617_1	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103619_2	13.0	0.0	4.0	5.0	0.0	23.0	11.0	0.0	3.0	10.0	16.0	44.0	12.0	2.0
SRR5575407_k141_103623_1	9.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103626_1	26.0	10.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	11.0	4.0	2.0
SRR5575407_k141_103629_1	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103631_1	11.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103632_2	20.0	0.0	6.0	16.0	0.0	120.0	22.0	15.0	0.0	254.0	88.0	0.0	65.0	50.0
SRR5575407_k141_103632_3	32.0	5.0	22.0	38.0	0.0	461.0	107.0	38.0	6.0	784.0	235.0	0.0	181.0	159.0
SRR5575407_k141_103633_1	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103637_1	4.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	5.0	4.0	0.0	0.0
SRR5575407_k141_103637_2	7.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	4.0	3.0	7.0	0.0
SRR5575407_k141_103637_3	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0	7.0	2.0	0.0
SRR5575407_k141_103637_4	23.0	0.0	0.0	6.0	0.0	8.0	0.0	0.0	0.0	3.0	4.0	14.0	13.0	0.0
SRR5575407_k141_103644_2	369.0	46.0	77.0	121.0	10.0	23.0	9.0	92.0	96.0	3.0	7.0	639.0	23.0	26.0
SRR5575407_k141_103645_1	9.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	3.0
SRR5575407_k141_103645_2	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103651_1	21.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0
SRR5575407_k141_103653_1	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103653_2	46.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103656_1	8.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
SRR5575407_k141_103656_2	27.0	0.0	0.0	2.0	0.0	4.0	6.0	2.0	0.0	0.0	3.0	10.0	9.0	0.0
SRR5575407_k141_103656_3	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	4.0	2.0
SRR5575407_k141_10365_1	7.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0
SRR5575407_k141_103662_1	16.0	2.0	7.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103664_1	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
SRR5575407_k141_103664_2	26.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103664_3	23.0	0.0	11.0	2.0	0.0	0.0	0.0	7.0	0.0	2.0	0.0	0.0	2.0	0.0
SRR5575407_k141_103664_4	27.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103671_2	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103674_1	8.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103674_2	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103675_1	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103675_2	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103679_1	5.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
SRR5575407_k141_103679_2	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
SRR5575407_k141_103688_1	38.0	0.0	0.0	0.0	0.0	30.0	0.0	13.0	0.0	4.0	4.0	0.0	20.0	0.0
SRR5575407_k141_103690_1	60.0	0.0	0.0	19.0	0.0	0.0	0.0	15.0	2.0	0.0	21.0	0.0	2.0	0.0
SRR5575407_k141_103692_1	8.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	2.0
SRR5575407_k141_103694_1	40.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103697_1	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10369_1	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10369_10	105.0	0.0	592.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10369_11	65.0	0.0	372.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0
SRR5575407_k141_10369_12	88.0	0.0	552.0	0.0	0.0	2.0	2.0	0.0	2.0	0.0	0.0	2.0	2.0	2.0
SRR5575407_k141_10369_13	92.0	0.0	417.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
SRR5575407_k141_10369_14	31.0	0.0	68.0	2.0	0.0	0.0	0.0	44.0	3.0	0.0	0.0	0.0	3.0	0.0
SRR5575407_k141_10369_2	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10369_3	74.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10369_4	65.0	0.0	383.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10369_5	100.0	0.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
SRR5575407_k141_10369_6	92.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
SRR5575407_k141_10369_7	65.0	0.0	513.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10369_8	54.0	0.0	438.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0	0.0	0.0
SRR5575407_k141_10369_9	99.0	0.0	800.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
